Ano;Mês;Data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;Código Distrito;Código Concelho;Código Freguesia;Contrato Ativo
2024;9;2024-09;Bragança;Vinhais;Ervedosa;Sim;316;04;0412;041208;Sim
2024;9;2024-09;Porto;Felgueiras;Sendim;Não;7;13;1303;130324;Sim
2024;9;2024-09;Porto;Santo Tirso;Negrelos (São Tomé);Não;15;13;1314;131430;Sim
2024;9;2024-09;Lisboa;Lisboa;Santa Clara;Não;45;11;1106;110664;Sim
2024;9;2024-09;Viseu;Castro daire;Mões;Não;23;18;1803;180312;Sim
2024;9;2024-09;Vila Real;Peso da Régua;Galafura e Covelinhas;Sim;622;17;1708;170813;Sim
2024;9;2024-09;Braga;Vila Verde;Soutelo;Sim;1102;03;0313;031352;Sim
2024;9;2024-09;Braga;Braga;Figueiredo;Sim;338;03;0303;030315;Sim
2024;9;2024-09;Santarém;Ourém;Alburitel;Sim;631;14;1421;142101;Sim
2024;9;2024-09;Coimbra;Figueira da Foz;Alqueidão;Não;239;06;0605;060502;Sim
2024;9;2024-09;Braga;Guimarães;Creixomil;Não;25;03;0308;030813;Sim
2024;9;2024-09;Viana do Castelo;Ponte de Lima;Associação de freguesias do Vale do Neiva;Sim;669;16;1607;160754;Sim
2024;9;2024-09;Guarda;Sabugal;Pousafoles do Bispo, Pena Lobo e Lomba;Não;187;09;0911;091143;Sim
2024;9;2024-09;Santarém;Mação;Envendos;Não;9;14;1413;141305;Sim
2024;9;2024-09;Braga;Braga;Lomar e Arcos;Não;23;03;0303;030373;Sim
2024;9;2024-09;Setúbal;Setúbal;Setúbal (São Sebastião);Sim;30082;15;1512;151205;Sim
2024;9;2024-09;Lisboa;Mafra;Milharado;Sim;3463;11;1109;110911;Sim
2024;9;2024-09;Guarda;Gouveia;Gouveia;Sim;2588;09;0906;090625;Sim
2024;9;2024-09;Porto;Lousada;Silvares, Pias, Nogueira e Alvarenga;Sim;3806;13;1305;130532;Sim
2024;9;2024-09;Castelo Branco;Covilhã;Ferro;Sim;1014;05;0503;050311;Sim
2024;9;2024-09;Viseu;Sátão;Silvã de Cima;Sim;373;18;1817;181711;Sim
2024;9;2024-09;Coimbra;Tábua;Carapinha;Sim;272;06;0616;061603;Sim
2024;9;2024-09;Porto;Penafiel;Fonte Arcada;Sim;667;13;1311;131112;Sim
2024;9;2024-09;Vila Real;Peso da Régua;Moura Morta e Vinhós;Não;36;17;1708;170814;Sim
2024;9;2024-09;Lisboa;Lourinhã;Miragaia e Marteleira;Não;11;11;1108;110813;Sim
2024;9;2024-09;Viseu;Viseu;Viseu;Sim;20472;18;1823;182341;Sim
2024;9;2024-09;Bragança;Vinhais;Moimenta e Montouto;Sim;272;04;0412;041237;Sim
2024;9;2024-09;Coimbra;Montemor-o-Velho;Pereira;Sim;1788;06;0610;061008;Sim
2024;9;2024-09;Braga;Fafe;Silvares (São Martinho);Sim;643;03;0307;030729;Sim
2024;9;2024-09;Bragança;Vinhais;Soeira, Fresulfe e Mofreita;Sim;248;04;0412;041241;Sim
2024;9;2024-09;Viseu;Cinfães;Oliveira do Douro;Não;131;18;1804;180410;Sim
2024;9;2024-09;Santarém;Salvaterra de Magos;Glória do Ribatejo e Granho;Não;11;14;1415;141507;Sim
2024;9;2024-09;Viseu;São João da Pesqueira;Nagozelo do Douro;Não;3;18;1815;181504;Sim
2024;9;2024-09;Santarém;Santarém;São Vicente do Paul e Vale de Figueira;Sim;1541;14;1416;141634;Sim
2024;9;2024-09;Braga;Vila Verde;Pico de Regalados, Gondiães e Mós;Sim;592;03;0313;031366;Sim
2024;9;2024-09;Guarda;Sabugal;Aldeia da Ribeira, Vilar Maior e Badamalos;Sim;498;09;0911;091141;Sim
2024;9;2024-09;Portalegre;Campo Maior;Nossa Senhora da Graça dos Degolados;Não;9;12;1204;120402;Sim
2024;9;2024-09;Setúbal;Almada;Almada, Cova da Piedade, Pragal e Cacilhas;Sim;34419;15;1503;150312;Sim
2024;9;2024-09;Lisboa;Mafra;Igreja Nova e Cheleiros;Sim;2047;11;1109;110920;Sim
2024;9;2024-09;Guarda;Seia;Seia, São Romão e Lapa dos Dinheiros;Sim;6409;09;0912;091233;Sim
2024;9;2024-09;Viseu;Resende;São Martinho de Mouros;Sim;967;18;1813;181314;Sim
2024;9;2024-09;Viseu;Tabuaço;Pinheiros e Vale de Figueira;Não;3;18;1819;181920;Sim
2024;9;2024-09;Braga;Póvoa de Lanhoso;Calvos e Frades;Não;14;03;0309;030931;Sim
2024;9;2024-09;Lisboa;Oeiras;Porto Salvo;Sim;7473;11;1110;111009;Sim
2024;9;2024-09;Viseu;Moimenta da Beira;Pêra Velha, Aldeia de Nacomba e Ariz;Não;4;18;1807;180722;Sim
2024;9;2024-09;Viseu;Tondela;Tonda;Sim;689;18;1821;182122;Sim
2024;9;2024-09;Coimbra;Miranda do Corvo;Semide e Rio Vide;Sim;2042;06;0609;060906;Sim
2024;9;2024-09;Portalegre;Portalegre;Ribeira de Nisa e Carreiras;Sim;1084;12;1214;121413;Sim
2024;9;2024-09;Guarda;Almeida;Nave de Haver;Sim;524;09;0902;090219;Sim
2024;9;2024-09;Bragança;Mirandela;São Pedro Velho;Sim;243;04;0407;040727;Sim
2024;9;2024-09;Vila Real;Boticas;Ardãos e Bobadela;Não;6;17;1702;170218;Sim
2024;9;2024-09;Portalegre;Marvão;Santa Maria de Marvão;Não;15;12;1210;121002;Sim
2024;9;2024-09;Santarém;Chamusca;Chamusca e Pinheiro Grande;Sim;2642;14;1407;140708;Sim
2024;9;2024-09;Porto;Felgueiras;Vila Fria e Vizela (São Jorge);Sim;429;13;1303;130340;Sim
2024;9;2024-09;Viana do Castelo;Ponte de Lima;Rebordões (Souto);Sim;579;16;1607;160747;Sim
2024;9;2024-09;Braga;Celorico de Basto;Arnóia;Sim;903;03;0305;030502;Sim
2024;9;2024-09;Guarda;Trancoso;Moreira de Rei;Sim;465;09;0913;091312;Sim
2024;9;2024-09;Aveiro;Águeda;Aguada de Cima;Não;15;01;0101;010103;Sim
2024;9;2024-09;Braga;Vieira do Minho;Eira Vedra;Não;6;03;0311;031107;Sim
2024;9;2024-09;Viana do Castelo;Caminha;Venade e Azevedo;Não;11;16;1602;160225;Sim
2024;9;2024-09;Leiria;Pombal;Vermoil;Sim;1782;10;1015;101513;Sim
2024;9;2024-09;Braga;Barcelos;Roriz;Sim;766;03;0302;030264;Sim
2024;9;2024-09;Braga;Vila Nova de Famalicão;Cruz;Sim;688;03;0312;031212;Sim
2024;9;2024-09;Aveiro;Anadia;São Lourenço do Bairro;Sim;1237;01;0103;010310;Sim
2024;9;2024-09;Porto;Penafiel;Recezinhos (São Martinho);Sim;820;13;1311;131133;Sim
2024;9;2024-09;Coimbra;Oliveira do Hospital;Meruge;Não;145;06;0611;061110;Sim
2024;9;2024-09;Castelo Branco;Oleiros;Álvaro;Sim;225;05;0506;050601;Sim
2024;9;2024-09;Viseu;São João da Pesqueira;Vale de Figueira;Sim;366;18;1815;181511;Sim
2024;9;2024-09;Setúbal;Seixal;Seixal, Arrentela e Aldeia de Paio Pires;Não;29;15;1510;151007;Sim
2024;9;2024-09;Lisboa;Cadaval;Lamas e Cercal;Não;184;11;1104;110412;Sim
2024;9;2024-09;Viseu;Viseu;Cavernães;Não;11;18;1823;182307;Sim
2024;9;2024-09;Viseu;Resende;São Martinho de Mouros;Não;21;18;1813;181314;Sim
2024;9;2024-09;Lisboa;Mafra;Mafra;Sim;11026;11;1109;110909;Sim
2024;9;2024-09;Beja;Ferreira do Alentejo;Ferreira do Alentejo e Canhestros;Sim;3213;02;0208;020808;Sim
2024;9;2024-09;Guarda;Gouveia;Moimenta da Serra e Vinhó;Sim;772;09;0906;090627;Sim
2024;9;2024-09;Santarém;Constância;Montalvo;Não;2;14;1408;140802;Sim
2024;9;2024-09;Santarém;Tomar;Carregueiros;Sim;678;14;1418;141804;Sim
2024;9;2024-09;Braga;Barcelos;Barcelos, V. Boa, V. Frescainha;Sim;7684;03;0302;030293;Sim
2024;9;2024-09;Santarém;Torres Novas;Olaia e Paço;Sim;1382;14;1419;141919;Sim
2024;9;2024-09;Porto;Vila Nova de Gaia;Madalena;Não;40;13;1317;131709;Sim
2024;9;2024-09;Vila Real;Valpaços;Sonim e Barreiros;Não;4;17;1712;171234;Sim
2024;9;2024-09;Vila Real;Chaves;Moreiras;Não;12;17;1703;170317;Sim
2024;9;2024-09;Guarda;Seia;Seia, São Romão e Lapa dos Dinheiros;Não;7;09;0912;091233;Sim
2024;9;2024-09;Braga;Braga;Real, Dume e Semelhe;Não;50;03;0303;030379;Sim
2024;9;2024-09;Bragança;Macedo de Cavaleiros;Peredo;Não;4;04;0405;040524;Sim
2024;9;2024-09;Porto;Amarante;Figueiró (Santiago e Santa Cristina);Sim;1993;13;1301;130144;Sim
2024;9;2024-09;Leiria;Ansião;Santiago da Guarda;Sim;1835;10;1003;100307;Sim
2024;9;2024-09;Viseu;São João da Pesqueira;Castanheiro do Sul;Sim;301;18;1815;181501;Sim
2024;9;2024-09;Aveiro;Santa Maria da Feira;Rio Meão;Não;52;01;0109;010921;Sim
2024;9;2024-09;Vila Real;Chaves;São Pedro de Agostém;Não;33;17;1703;170333;Sim
2024;9;2024-09;Vila Real;Vila Real;Guiães;Não;10;17;1714;171410;Sim
2024;9;2024-09;Vila Real;Vila Pouca de Aguiar;Bornes de Aguiar;Não;20;17;1713;171303;Sim
2024;9;2024-09;Vila Real;Ribeira de Pena;Cerva e Limões;Não;7;17;1709;170908;Sim
2024;9;2024-09;Bragança;Torre de Moncorvo;Castedo;Sim;161;04;0409;040906;Sim
2024;9;2024-09;Guarda;Almeida;Nave de Haver;Não;10;09;0902;090219;Sim
2024;9;2024-09;Porto;Felgueiras;Revinhade;Não;8;13;1303;130319;Sim
2024;9;2024-09;Lisboa;Lisboa;Parque das Nações;Não;61;11;1106;110662;Sim
2024;9;2024-09;Bragança;Vila Flor;Vila Flor e Nabo;Sim;1877;04;0410;041023;Sim
2024;9;2024-09;Porto;Paços de Ferreira;Eiriz;Sim;881;13;1309;130904;Sim
2024;9;2024-09;Braga;Cabeceiras de Basto;Rio Douro;Sim;595;03;0304;030415;Sim
2024;9;2024-09;Viseu;Sernancelhe;Carregal;Sim;376;18;1818;181802;Sim
2024;9;2024-09;Aveiro;Vagos;Vagos e Santo António;Não;16;01;0118;011814;Sim
2024;9;2024-09;Lisboa;Cadaval;Vilar;Não;5;11;1104;110410;Sim
2024;9;2024-09;Viseu;São Pedro do Sul;Pinho;Não;7;18;1816;181609;Sim
2024;9;2024-09;Viseu;Tondela;Molelos;Não;169;18;1821;182111;Sim
2024;9;2024-09;Guarda;Guarda;Jarmelo São Pedro;Sim;312;09;0907;090760;Sim
2024;9;2024-09;Santarém;Torres Novas;Torres Novas (São Pedro), Lapas e Ribeira Branca;Não;25;14;1419;141921;Sim
2024;9;2024-09;Braga;Fafe;Agrela e Serafão;Não;20;03;0307;030738;Sim
2024;9;2024-09;Guarda;Figueira de Castelo Rodrigo;Colmeal e Vilar Torpim;Sim;327;09;0904;090422;Sim
2024;9;2024-09;Lisboa;Lisboa;Belém;Sim;11204;11;1106;110658;Sim
2024;9;2024-09;Setúbal;Montijo;Pegões;Sim;2218;15;1507;150711;Sim
2024;9;2024-09;Portalegre;Alter do Chão;Chancelaria;Sim;453;12;1201;120102;Sim
2024;9;2024-09;Évora;Alandroal;N. S. Conceição, S. Brás dos Matos e Juromenha;Sim;1488;07;0701;070107;Sim
2024;9;2024-09;Coimbra;Oliveira do Hospital;Ervedal e Vila Franca da Beira;Sim;1074;06;0611;061122;Sim
2024;9;2024-09;Bragança;Bragança;Salsas;Sim;311;04;0402;040239;Sim
2024;9;2024-09;Braga;Celorico de Basto;Agilde;Não;55;03;0305;030501;Sim
2024;9;2024-09;Bragança;Vimioso;Carção;Não;8;04;0411;041107;Sim
2024;9;2024-09;Lisboa;Lisboa;Estrela;Sim;15466;11;1106;110660;Sim
2024;9;2024-09;Porto;Marco de Canaveses;Santo Isidoro e Livração;Sim;935;13;1307;130735;Sim
2024;9;2024-09;Porto;Lousada;Cernadelo e Lousada (São Miguel e Santa Margarida);Sim;955;13;1305;130527;Sim
2024;9;2024-09;Bragança;Mirandela;Alvites;Sim;195;04;0407;040704;Sim
2024;9;2024-09;Leiria;Caldas da Rainha;Nossa Senhora do Pópulo, Coto e São Gregório;Sim;14132;10;1006;100617;Sim
2024;9;2024-09;Setúbal;Grândola;Grândola e Santa Margarida da Serra;Sim;7219;15;1505;150506;Sim
2024;9;2024-09;Vila Real;Chaves;Faiões;Sim;471;17;1703;170313;Sim
2024;9;2024-09;Viseu;São João da Pesqueira;Valongo dos Azeites;Sim;185;18;1815;181512;Sim
2024;9;2024-09;Beja;Aljustrel;Aljustrel e Rio de Moinhos;Não;43;02;0201;020106;Sim
2024;9;2024-09;Guarda;Sabugal;Ruvina, Ruivós e Vale das Éguas;Não;87;09;0911;091144;Sim
2024;9;2024-09;Lisboa;Sintra;Algueirão-Mem Martins;Sim;35664;11;1111;111102;Sim
2024;9;2024-09;Setúbal;Almada;Caparica e Trafaria;Sim;14037;15;1503;150313;Sim
2024;9;2024-09;Setúbal;Seixal;Seixal, Arrentela e Aldeia de Paio Pires;Sim;26417;15;1510;151007;Sim
2024;9;2024-09;Braga;Barcelos;Chorente, Góios, Courel, Pedra Furada e Gueral;Sim;873;03;0302;030296;Sim
2024;9;2024-09;Lisboa;Torres Vedras;Silveira;Sim;7707;11;1113;111316;Sim
2024;9;2024-09;Viseu;Nelas;Carvalhal Redondo e Aguieira;Sim;991;18;1809;180910;Sim
2024;9;2024-09;Faro;Vila do Bispo;Budens;Não;407;08;0815;081502;Sim
2024;9;2024-09;Santarém;Ourém;Seiça;Não;40;14;1421;142113;Sim
2024;9;2024-09;Viseu;Cinfães;Oliveira do Douro;Sim;759;18;1804;180410;Sim
2024;9;2024-09;Aveiro;Arouca;Tropeço;Não;8;01;0104;010418;Sim
2024;9;2024-09;Viseu;Sernancelhe;Fonte Arcada e Escurquela;Não;50;18;1818;181819;Sim
2024;9;2024-09;Santarém;Sardoal;Alcaravela;Não;8;14;1417;141701;Sim
2024;9;2024-09;Vila Real;Sabrosa;Covas do Douro;Não;14;17;1710;171002;Sim
2024;9;2024-09;Lisboa;Cadaval;Cadaval e Pêro Moniz;Sim;2571;11;1104;110411;Sim
2024;9;2024-09;Coimbra;Figueira da Foz;Buarcos e São Julião;Sim;22274;06;0605;060520;Sim
2024;9;2024-09;Setúbal;Sines;Porto Covo;Sim;1349;15;1513;151302;Sim
2024;9;2024-09;Viana do Castelo;Valença;Valença, Cristelo Covo e Arão;Sim;3922;16;1608;160820;Sim
2024;9;2024-09;Braga;Guimarães;Sande São Lourenço e Balazar;Não;201;03;0308;030886;Sim
2024;9;2024-09;Guarda;Seia;Pinhanços;Sim;519;09;0912;091209;Sim
2024;9;2024-09;Viseu;Cinfães;Santiago de Piães;Não;41;18;1804;180412;Sim
2024;9;2024-09;Lisboa;Cadaval;Lamas e Cercal;Sim;2187;11;1104;110412;Sim
2024;9;2024-09;Castelo Branco;Covilhã;Peraboa;Não;125;05;0503;050315;Sim
2024;9;2024-09;Castelo Branco;Covilhã;Casegas e Ourondo;Não;26;05;0503;050334;Sim
2024;9;2024-09;Coimbra;Cantanhede;Sanguinheira;Não;10;06;0602;060218;Sim
2024;9;2024-09;Santarém;Santarém;Vale de Santarém;Não;21;14;1416;141625;Sim
2024;9;2024-09;Bragança;Bragança;Mós;Sim;174;04;0402;040224;Sim
2024;9;2024-09;Guarda;Vila Nova de Foz Côa;Touça;Sim;181;09;0914;091416;Sim
2024;9;2024-09;Braga;Barcelos;Remelhe;Não;7;03;0302;030263;Sim
2024;9;2024-09;Viseu;Castro daire;Gosende;Não;15;18;1803;180309;Sim
2024;9;2024-09;Porto;Amarante;Fregim;Sim;1205;13;1301;130112;Sim
2024;9;2024-09;Porto;Póvoa de Varzim;Estela;Sim;1515;13;1313;131307;Sim
2024;9;2024-09;Beja;Mértola;Espírito Santo;Sim;555;02;0209;020903;Sim
2024;9;2024-09;Coimbra;Cantanhede;Vilamar e Corticeiro de Cima;Sim;900;06;0602;060224;Sim
2024;9;2024-09;Évora;Estremoz;Évora Monte (Santa Maria);Não;19;07;0704;070404;Sim
2024;9;2024-09;Lisboa;Lisboa;Avenidas Novas;Sim;21563;11;1106;110657;Sim
2024;9;2024-09;Santarém;Chamusca;Carregueira;Sim;1279;14;1407;140707;Sim
2024;9;2024-09;Évora;Redondo;Montoito;Sim;940;07;0710;071001;Sim
2024;9;2024-09;Guarda;Trancoso;Castanheira;Sim;124;09;0913;091303;Sim
2024;9;2024-09;Guarda;Sabugal;Quadrazais;Sim;632;09;0911;091123;Sim
2024;9;2024-09;Porto;Santo Tirso;Monte Córdova;Não;58;13;1314;131413;Sim
2024;9;2024-09;Santarém;Benavente;Samora Correia;Não;130;14;1405;140502;Sim
2024;9;2024-09;Porto;Amarante;Vila Chã do Marão;Não;33;13;1301;130139;Sim
2024;9;2024-09;Guarda;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Não;63;09;0914;091419;Sim
2024;9;2024-09;Castelo Branco;Idanha-a-Nova;São Miguel de Acha;Não;10;05;0505;050514;Sim
2024;9;2024-09;Aveiro;Vale de Cambra;Arões;Sim;838;01;0119;011901;Sim
2024;9;2024-09;Castelo Branco;Castelo Branco;Castelo Branco;Sim;25139;05;0502;050205;Sim
2024;9;2024-09;Santarém;Benavente;Santo Estêvão;Sim;1359;14;1405;140503;Sim
2024;9;2024-09;Coimbra;Cantanhede;Portunhos e Outil;Sim;1075;06;0602;060222;Sim
2024;9;2024-09;Leiria;Alcobaça;Vimeiro;Sim;957;10;1001;100116;Sim
2024;9;2024-09;Beja;Ourique;Garvão e Santa Luzia;Sim;823;02;0212;021207;Sim
2024;9;2024-09;Viseu;São João da Pesqueira;Riodades;Sim;409;18;1815;181507;Sim
2024;9;2024-09;Coimbra;Góis;Cadafaz e Colmeal;Sim;710;06;0606;060606;Sim
2024;9;2024-09;Castelo Branco;Oleiros;Sarnadas de São Simão;Sim;218;05;0506;050610;Sim
2024;9;2024-09;Évora;Mora;Cabeção;Sim;897;07;0707;070702;Sim
2024;9;2024-09;Braga;Barcelos;Tamel (São Veríssimo);Não;10;03;0302;030277;Sim
2024;9;2024-09;Bragança;Mogadouro;Tó;Não;4;04;0408;040819;Sim
2024;9;2024-09;Braga;Vila Nova de Famalicão;Joane;Sim;3859;03;0312;031219;Sim
2024;9;2024-09;Lisboa;Lourinhã;Reguengo Grande;Sim;1074;11;1108;110805;Sim
2024;9;2024-09;Setúbal;Alcácer do Sal;Santa Maria do Castelo e Santiago e Santa Susana;Não;50;15;1501;150107;Sim
2024;9;2024-09;Aveiro;Albergaria-a-Velha;Branca;Não;47;01;0102;010204;Sim
2024;9;2024-09;Porto;Gondomar;Lomba;Não;46;13;1304;130405;Sim
2024;9;2024-09;Viseu;Tabuaço;Paradela e Granjinha;Sim;142;18;1819;181919;Sim
2024;9;2024-09;Aveiro;Oliveira de Azeméis;Nogueira do Cravo e Pindelo;Não;100;01;0113;011320;Sim
2024;9;2024-09;Vila Real;Montalegre;Vilar de Perdizes e Meixide;Sim;561;17;1706;170643;Sim
2024;9;2024-09;Viseu;Viseu;Campo;Não;16;18;1823;182306;Sim
2024;9;2024-09;Évora;Portel;Monte do Trigo;Não;4;07;0709;070903;Sim
2024;9;2024-09;Lisboa;Vila Franca de Xira;Vila Franca de Xira;Não;65;11;1114;111409;Sim
2024;9;2024-09;Viseu;Cinfães;Espadanedo;Não;19;18;1804;180404;Sim
2024;9;2024-09;Porto;Lousada;Lustosa e Barrosas (Santo Estêvão);Sim;2484;13;1305;130530;Sim
2024;9;2024-09;Santarém;Coruche;Coruche, Fajarda e Erra;Sim;6493;14;1409;140909;Sim
2024;9;2024-09;Santarém;Constância;Constância;Sim;705;14;1408;140801;Sim
2024;9;2024-09;Castelo Branco;Sertã;Cernache do Bonjardim, Nesperal e Palhais;Não;221;05;0509;050915;Sim
2024;9;2024-09;Santarém;Almeirim;Benfica do Ribatejo;Sim;1816;14;1403;140302;Sim
2024;9;2024-09;Viana do Castelo;Monção;Segude;Sim;251;16;1604;160427;Sim
2024;9;2024-09;Braga;Vieira do Minho;Anissó e Soutelo;Sim;264;03;0311;031122;Sim
2024;9;2024-09;Vila Real;Chaves;Vila Verde da Raia;Sim;527;17;1703;170343;Sim
2024;9;2024-09;Porto;Penafiel;Recezinhos (São Mamede);Sim;735;13;1311;131132;Sim
2024;9;2024-09;Aveiro;Santa Maria da Feira;Argoncilhe;Sim;3687;01;0109;010901;Sim
2024;9;2024-09;Viana do Castelo;Caminha;Seixas;Sim;1329;16;1602;160215;Sim
2024;9;2024-09;Braga;Esposende;Forjães;Sim;1474;03;0306;030608;Sim
2024;9;2024-09;Guarda;Sabugal;Nave;Sim;336;09;0911;091120;Sim
2024;9;2024-09;Porto;Vila do Conde;Rio Mau e Arcos;Sim;1311;13;1316;131635;Sim
2024;9;2024-09;Viana do Castelo;Arcos de Valdevez;Soajo;Sim;1047;16;1601;160146;Sim
2024;9;2024-09;Bragança;Miranda do douro;Constantim e Cicouro;Sim;217;04;0406;040618;Sim
2024;9;2024-09;Vila Real;Vila Pouca de Aguiar;Sabroso de Aguiar;Não;13;17;1713;171317;Sim
2024;9;2024-09;Bragança;Alfândega da Fé;Vilar Chão;Não;3;04;0401;040118;Sim
2024;9;2024-09;Santarém;Ferreira do Zêzere;Igreja Nova do Sobral;Sim;626;14;1411;141107;Sim
2024;9;2024-09;Braga;Vila Nova de Famalicão;Vale (São Cosme), Telhado e Portela;Sim;2220;03;0312;031259;Sim
2024;9;2024-09;Bragança;Carrazeda de Ansiães;Lavandeira, Beira Grande e Selores;Sim;407;04;0403;040323;Sim
2024;9;2024-09;Viana do Castelo;Ponte de Lima;Cabração e Moreira do Lima;Não;10;16;1607;160757;Sim
2024;9;2024-09;Viseu;Viseu;Boa Aldeia, Farminhão e Torredeita;Sim;1229;18;1823;182336;Sim
2024;9;2024-09;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;Sim;12205;03;0312;031260;Sim
2024;9;2024-09;Braga;Vila Verde;Vila Verde e Barbudo;Sim;4876;03;0313;031370;Sim
2024;9;2024-09;Viana do Castelo;Arcos de Valdevez;Jolda (São Paio);Sim;230;16;1601;160142;Sim
2024;9;2024-09;Beja;Odemira;Santa Clara-a-Velha;Não;40;02;0211;021119;Sim
2024;9;2024-09;Bragança;Vimioso;Argozelo;Sim;690;04;0411;041103;Sim
2024;9;2024-09;Guarda;Sabugal;Cerdeira;Sim;212;09;0911;091113;Sim
2024;9;2024-09;Porto;Felgueiras;Vila Verde e Santão;Não;26;13;1303;130341;Sim
2024;9;2024-09;Lisboa;Cascais;Alcabideche;Sim;21262;11;1105;110501;Sim
2024;9;2024-09;Lisboa;Lisboa;Areeiro;Sim;14907;11;1106;110655;Sim
2024;9;2024-09;Lisboa;Lisboa;Marvila;Não;148;11;1106;110621;Sim
2024;9;2024-09;Faro;São Brás de Alportel;São Brás de Alportel;Sim;7260;08;0812;081201;Sim
2024;9;2024-09;Setúbal;Sesimbra;Quinta do Conde;Sim;13838;15;1511;151103;Sim
2024;9;2024-09;Viseu;Nelas;Lapa do Lobo;Sim;388;18;1809;180908;Sim
2024;9;2024-09;Porto;Penafiel;Rans;Sim;902;13;1311;131128;Sim
2024;9;2024-09;Viana do Castelo;Valença;São Julião e Silva;Não;203;16;1608;160819;Sim
2024;9;2024-09;Bragança;Mirandela;Franco e Vila Boa;Sim;254;04;0407;040741;Sim
2024;9;2024-09;Guarda;Fornos de Algodres;Matança;Sim;229;09;0905;090510;Sim
2024;9;2024-09;Viana do Castelo;Valença;Boivão;Sim;163;16;1608;160802;Sim
2024;9;2024-09;Coimbra;Condeixa-a-Nova;Condeixa-a-Velha e Condeixa-a-Nova;Não;7;06;0604;060411;Sim
2024;9;2024-09;Bragança;Vinhais;Celas;Sim;229;04;0412;041204;Sim
2024;9;2024-09;Leiria;Leiria;Regueira de Pontes;Não;12;10;1009;100921;Sim
2024;9;2024-09;Évora;Borba;Borba (Matriz);Sim;2088;07;0703;070301;Sim
2024;9;2024-09;Viseu;Penedono;Antas e Ourozinho;Sim;392;18;1812;181210;Sim
2024;9;2024-09;Viseu;Mangualde;Moimenta de Maceira Dão e Lobelhe do Mato;Sim;424;18;1806;180620;Sim
2024;9;2024-09;Bragança;Vinhais;Candedo;Sim;262;04;0412;041203;Sim
2024;9;2024-09;Santarém;Santarém;Abitureiras;Sim;560;14;1416;141601;Sim
2024;9;2024-09;Porto;Marco de Canaveses;Bem Viver;Não;68;13;1307;130734;Sim
2024;9;2024-09;Lisboa;Sintra;Massamá e Monte Abraão;Sim;27921;11;1111;111125;Sim
2024;9;2024-09;Santarém;Santarém;Amiais de Baixo;Sim;1061;14;1416;141607;Sim
2024;9;2024-09;Braga;Vila Nova de Famalicão;Delães;Sim;1983;03;0312;031213;Sim
2024;9;2024-09;Viseu;Viseu;Calde;Sim;975;18;1823;182305;Sim
2024;9;2024-09;Viana do Castelo;Vila Nova de Cerveira;Mentrestido;Sim;215;16;1610;161009;Sim
2024;9;2024-09;Évora;Estremoz;São Domingos de Ana Loura;Sim;194;07;0704;070411;Sim
2024;9;2024-09;Viseu;Oliveira de Frades;Arcozelo das Maias;Sim;815;18;1810;181002;Sim
2024;9;2024-09;Leiria;Caldas da Rainha;Foz do Arelho;Sim;1842;10;1006;100606;Sim
2024;9;2024-09;Castelo Branco;Vila de Rei;Vila de Rei;Sim;2431;05;0510;051003;Sim
2024;9;2024-09;Vila Real;Vila Pouca de Aguiar;Vila Pouca de Aguiar;Sim;2634;17;1713;171314;Sim
2024;9;2024-09;Vila Real;Peso da Régua;Poiares e Canelas;Sim;942;17;1708;170816;Sim
2024;9;2024-09;Viseu;Armamar;Fontelo;Sim;480;18;1801;180107;Sim
2024;9;2024-09;Castelo Branco;Sertã;Pedrógão Pequeno;Sim;777;05;0509;050911;Sim
2024;9;2024-09;Porto;Trofa;Muro;Sim;894;13;1318;131808;Sim
2024;9;2024-09;Bragança;Bragança;Castrelos e Carrazedo;Não;9;04;0402;040251;Sim
2024;9;2024-09;Vila Real;Montalegre;Covelo do Gerês;Sim;133;17;1706;170607;Sim
2024;9;2024-09;Guarda;Pinhel;Pinhel;Não;6;09;0910;091017;Sim
2024;9;2024-09;Viana do Castelo;Paredes de Coura;Formariz e Ferreira;Não;29;16;1605;160524;Sim
2024;9;2024-09;Viseu;Viseu;Ranhados;Sim;3587;18;1823;182321;Sim
2024;9;2024-09;Santarém;Santarém;Alcanede;Sim;2474;14;1416;141604;Sim
2024;9;2024-09;Aveiro;Estarreja;Canelas e Fermelã;Sim;1426;01;0108;010809;Sim
2024;9;2024-09;Beja;Odemira;São Luís;Sim;1439;02;0211;021106;Sim
2024;9;2024-09;Vila Real;Chaves;Ervededo;Sim;525;17;1703;170312;Sim
2024;9;2024-09;Santarém;Santarém;Abrã;Não;22;14;1416;141602;Sim
2024;9;2024-09;Vila Real;Montalegre;Morgade;Sim;169;17;1706;170616;Sim
2024;9;2024-09;Bragança;Mirandela;Carvalhais;Sim;737;04;0407;040711;Sim
2024;9;2024-09;Santarém;Salvaterra de Magos;Salvaterra de Magos e Foros de Salvaterra;Sim;5981;14;1415;141508;Sim
2024;9;2024-09;Porto;Penafiel;Galegos;Sim;1188;13;1311;131113;Sim
2024;9;2024-09;Porto;Felgueiras;Friande;Sim;777;13;1303;130305;Sim
2024;9;2024-09;Viseu;Resende;Felgueiras e Feirão;Sim;295;18;1813;181317;Sim
